"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Apobec1",-0.555853342695899,2.7252843584854,-2.5872632910391,0.017528798528085,0.0343688863408713,-3.2352697899117
"Slc2a4",-0.971607618093499,-0.649480868274091,-2.57365492794152,0.0180523084627409,0.035267336330918,-3.23530595485793
"LOC120097977",-0.479525294408476,-0.988552834552702,-2.6185918380912,0.0163774659007813,0.0324102031903239,-3.23542646344314
"Ccnd2",0.59352558290616,0.162714983255334,2.53251469071602,0.0197258239403449,0.0380928672256979,-3.23560162458234
"Tmem79",-0.787330195609587,0.148522260704455,-2.52093776320401,0.020222387182516,0.0388994927581387,-3.23576750723156
"LOC102555227",-0.470484007943379,-0.982738016676573,-2.61743324043214,0.0164187429222622,0.0324767811586814,-3.23578378077367
"Spta1",-0.473266813135941,-0.984563151628728,-2.61772774303763,0.0164082414646265,0.0324578953796628,-3.23580341571351
"LOC120102340",-0.47102577365765,-0.983551397498192,-2.61722650699206,0.0164261184717823,0.0324875939137982,-3.23644707924389
"Vdac1-ps11",-0.712321687297221,-0.238567263837941,-2.52438449268084,0.0200733360139676,0.0386762824893397,-3.2379350275437
"LOC120100896",-0.470310921657328,-0.982655699682205,-2.61629276869652,0.0164594700752117,0.0325441006529805,-3.23796644754256
"LOC120098976",-0.513182937462852,-0.727203068341245,-2.58386290187309,0.0176582538590413,0.0345908260526425,-3.23799804006787
"Sbsn",-0.890829191794489,1.22314298332079,-2.53877221075819,0.0194622098490099,0.0376350482955229,-3.23879905283624
"Gng4",-0.474249251457283,-0.986480431312464,-2.61626464540865,0.0164604755839338,0.0325441980959452,-3.23926062788399
"Cenpu",-0.564521073900793,-0.259428561808562,-2.52372845404951,0.0201016262735652,0.0387153386109738,-3.24045237491362
"LOC102557119",-0.479190755208663,-0.988420966019497,-2.61588562030975,0.0164740327525588,0.03256721832601,-3.24062764928891
"LOC120097754",-0.560254440420826,-0.859922236334808,-2.59729785675978,0.0171519684031726,0.0337398096665238,-3.24108254571838
"LOC497940",-0.592755702775068,-0.637215770890451,-2.56784509233154,0.0182802642730773,0.035655367887553,-3.24129945806137
"Sv2a",-0.5730497256515,-0.601118964673378,-2.56075016727724,0.018562315122767,0.0361241427862513,-3.24164420264877
"LOC120103602",-0.479915939157646,-0.946942959390017,-2.60864782716466,0.0167349487053025,0.0330178112600734,-3.24186094213078
"Brf1",0.565357725572311,2.23697135649507,2.56674637659006,0.0183236770837991,0.035727758571757,-3.24268721056688
"LOC102553943",-0.467661388297224,-0.98018743603593,-2.61344182710593,0.0165616969885922,0.0327158160839136,-3.24269150076861
"Cdca2",-0.581280405381676,-0.766996762727038,-2.58397587935781,0.0176539382981102,0.0345843628640926,-3.24322652035377
"Clec4a1",0.540874425653533,2.6600365808967,2.57903604284517,0.0178435629656911,0.0349176530574017,-3.24402842793559
"LOC120094299",-0.47381430181898,-0.958176620810323,-2.60915545502878,0.0167165227705877,0.0329852815383918,-3.24447154244333
"Nek3",0.473880661002118,2.22492713844343,2.56549637795118,0.018373185366289,0.0358058286049175,-3.24477286614677
"Crlf1",-0.469754926207495,-0.982391116276905,-2.61262453310078,0.0165911132308451,0.0327663173967727,-3.24498373781956
"Ubl3",-0.453839397769547,5.44029024868525,-2.6071346635358,0.016789987443798,0.0331110460460205,-3.24507421979735
"Cngb1",-0.671086924453294,-0.657617949780465,-2.56928589575332,0.0182234814216239,0.0355609177629463,-3.24511426938651
"Rpl34-ps2",-0.481950675351876,-0.955548610906649,-2.60833256355524,0.0167464018237693,0.0330346629380492,-3.24544283111939
"Pdcd6",-0.437743982972831,4.49458161022523,-2.61208498780677,0.0166105596861919,0.0327990130169329,-3.24582545170701
"Ark2c",-0.459619873355812,-0.956017222388991,-2.60769695634573,0.0167695150969486,0.0330725894888769,-3.24650688824576
"LOC102548137",-0.47023113589626,-0.983186326657554,-2.61194069296158,0.0166157640490159,0.0328073860674252,-3.24656449097644
"Psmd14",0.45530959052312,4.50318782438916,2.60981154675707,0.0166927362330789,0.0329459861375902,-3.24663243143906
"LOC120099810",-0.504445377536731,-0.802446034827127,-2.58729843487088,0.0175274652560411,0.0343682521474968,-3.24679930334214
"Hoxa10",-0.46479182893911,-0.834868291246928,-2.58809148193064,0.0174974043574979,0.0343231504266906,-3.24705357627267
"LOC120102310",-0.472008958617869,-0.984505455551915,-2.61173035498307,0.0166233531827808,0.0328204665403621,-3.24739914136729
"LOC500331",-0.463350439286352,-0.972457629653409,-2.60964113901398,0.0166989112762472,0.0329562624746765,-3.24757744034927
"LOC102553085",-0.572094668483342,-0.723665734545572,-2.57371255651846,0.0180500607946182,0.035266231939805,-3.24792822171498
"LOC120098636",-0.479273429650266,-0.9781478009894,-2.61038656678222,0.0166719152044676,0.0329087090864661,-3.2481241499543
"Tex56p",-0.562052228824715,0.0440427319737313,-2.51348163053391,0.0205483794938334,0.0394485304429788,-3.24860353547564
"LOC120096648",-0.483890995144097,-0.966345581360706,-2.60826201760705,0.0167489656789673,0.0330378056055392,-3.24867198021645
"Exo1",-0.469446643043501,-0.982244306490686,-2.61058748505134,0.0166646458885268,0.0328962680917651,-3.24887855133431
"LOC688858",-0.469446643043501,-0.982244306490686,-2.61058748505134,0.0166646458885268,0.0328962680917651,-3.24887855133431
"LOC120101235",1.17675321124816,0.607307460668617,2.52756459141196,0.019936729543708,0.0384412584720729,-3.2492665058759
"LOC120095596",-0.564432486310597,-0.826471619241058,-2.58712754774671,0.0175339491978115,0.0343770048388915,-3.25010875757648
"Ccdc200",-0.476394111147256,-0.925891909432933,-2.59995748748296,0.017053378462018,0.0335546443068926,-3.25236050002685
"Steap1",-0.557124906478367,-0.649966605989408,-2.5634775916656,0.0184534085524048,0.0359475838516003,-3.2525006006095
"Pnisr",0.685049859527883,3.54210630621257,2.59575130148165,0.0172095445282236,0.0338286726622133,-3.2529857620449
"Dnajc22",-0.506990196750385,6.40377249522553,-2.59038503861137,0.017410738936986,0.0341807273293368,-3.25379354721848
"LOC120096217",-0.469647618876207,-0.982917944027164,-2.60805052269479,0.016756654269373,0.033051056007177,-3.25400427431839
"Sh2d4a",-0.494802346077099,3.43014562845748,-2.59612825217185,0.0171954944052332,0.0338088651985966,-3.25405300963927
"Snora22c",-0.861495127093122,-0.302820225689172,-2.52061516354114,0.0202363907432026,0.0389220300963072,-3.2542723862811
"Trim29",-0.496845208328866,-0.952661140336441,-2.60330848581796,0.0169299208446046,0.03334449803387,-3.25427470487184
"H2ac18",-0.680997012239851,6.0149890865806,-2.59544860452825,0.0172208348168643,0.033845001568237,-3.25432533554315
"Dpf1",-0.497390030945016,-0.971330686094442,-2.60615829931566,0.0168255916122953,0.0331735711350283,-3.2543787675209
"Abcc6",0.88194852340384,6.56034025036093,2.58744033470723,0.017522082890758,0.0343636377264065,-3.25464006599707
"LOC120099200",-0.493130044749362,-0.965673798504328,-2.60469641141292,0.0168790340927997,0.0332693025027129,-3.25547975512535
"LOC120093114",-0.468878044711228,-0.981973331242005,-2.60682453915392,0.0168012887528191,0.0331294937087743,-3.25606943045476
"Oas1a",-0.970790673073409,4.03446562750199,-2.603806372024,0.0169116497800447,0.0333220105722249,-3.25611239243131
"Npffr1",-0.468852359155423,-0.981961084255233,-2.60665437655932,0.0168074927327874,0.0331398069444231,-3.25639448844974
"Duox1",-0.501177125325257,-0.752299062608973,-2.57564210633896,0.0179749550874555,0.0351384044483894,-3.25657226444907
"LOC684427",-0.714556870048402,-0.6327796667065,-2.55832359471189,0.0186597164117687,0.0362892271531067,-3.25694994857423
"LOC103692925",-0.462486912575891,-0.971904513267149,-2.60425105031176,0.0168953470243604,0.0332956711422746,-3.25781920429476
"Hpse2",-0.488947536045377,-0.967706798037572,-2.60377332729908,0.0169128618548332,0.0333220766967142,-3.25789765815922
"Tln1",0.486712836145092,3.63684404009898,2.59571609411228,0.0172108573686439,0.0338292994331174,-3.25800072341028
"LOC102549466",-0.462907581003158,-0.976040344071377,-2.60401080784436,0.0169041529305835,0.0333091674872324,-3.25959997691488
"LOC120097304",-0.46911584206019,-0.982673133629627,-2.60449891817504,0.0168862661497945,0.0332797024808678,-3.26079190483369
"RGD1308742",-0.597572997361314,5.62472646883777,-2.59669531613582,0.0171743785365219,0.0337771048316664,-3.26131344569373
"Kcnj13",-0.516927765778182,-0.783164819788357,-2.57544673955425,0.0179825461298063,0.0351512247993698,-3.26142261709178
"LOC685700",-0.477848643792223,-0.987892567167593,-2.60502920298551,0.0168668541189433,0.0332472207276797,-3.26146715364388
"Rbms2",-0.43686096406163,3.542585585124,-2.59452717105707,0.0172552463377945,0.0339067583060334,-3.26160165597773
"LOC120098517",-0.472584735886684,-0.98582982160098,-2.60450021883712,0.0168862185109474,0.0332797024808678,-3.26181571464279
"Bicdl2",-0.50731979396533,-0.863602889889035,-2.58550312739462,0.01759569723791,0.0344881340586863,-3.26204656938046
"Pigm",0.774605658339823,2.15434709921865,2.5531771625817,0.0188678837513758,0.0366280503416275,-3.26222319792311
"Kif19",-0.490617625190207,-0.945434064401239,-2.59822481228966,0.0171175462114818,0.0336750617203221,-3.26233712956603
"St6galnac5",-0.468990622356037,-0.982615455819684,-2.60366172675742,0.0169169559489939,0.0333266774003275,-3.26239124937392
"LOC120101456",-0.479085617202951,-0.978950231326246,-2.60251531516407,0.0169590664989034,0.0333922400476527,-3.26363182275864
"LOC103692782",-0.51295138109707,-0.897641677294818,-2.59059584369218,0.0174027936845467,0.0341671001015208,-3.26367034657044
"RGD1562667",-0.697965265368058,0.0616886884466325,-2.50533083280877,0.0209103746140305,0.0400892118980348,-3.26371594679079
"LOC120103523",-0.47054824973415,-0.981749892190866,-2.60254221031978,0.0169580774415443,0.0333922244645638,-3.26427414628678
"Syngr3",-0.506077786130429,-0.921211520490912,-2.59312141709074,0.0173078700022636,0.0339964245199422,-3.26434919413719
"Mansc4",-0.693929323516798,-0.649159435528779,-2.55784349022637,0.0186790443970292,0.0363178917289656,-3.26438544260473
"Tll2",-0.474061338046501,-0.986406905251733,-2.60292117800766,0.0169441468558765,0.0333686549064288,-3.26505626697184
"Ccne1",-0.689825195626696,-0.452157130853307,-2.5249558749514,0.0200487268074957,0.0386353189607785,-3.26598076889517
"Mir678",-0.483154475417806,-0.945090563925847,-2.59582986371691,0.0172066153773654,0.0338268223055253,-3.26649295915287
"LOC120093110",-0.472233747444451,-0.98569282458446,-2.60201600603563,0.0169774382520151,0.0334206798235342,-3.26657233285034
"Ndufa8",-0.611076606762942,7.40000271429264,-2.56987125103519,0.0182004596905585,0.0355241409134867,-3.2672770645407
"LOC120093676",-0.524178107496014,-0.751044262434649,-2.56456321032936,0.018410227027406,0.0358677466741506,-3.26884013215553
"LOC102556190",0.536312417249006,4.402057000994,2.59728513461272,0.0171524412895985,0.0337398096665238,-3.26968834326706
"Kiaa0408L",-0.467259402207723,-0.955424023162847,-2.59559930508925,0.0172152129667148,0.0338359065667113,-3.26988642568368
"LOC120099388",-0.476659241906168,-0.95372138485256,-2.59534172091489,0.0172248231346154,0.0338508852386824,-3.26996987407593
"LOC108351535",0.720086347254142,0.589848071880089,2.51134606876181,0.0206426526384581,0.0396083703979213,-3.27002889861347
"LOC120093163",-0.646762360623812,2.74114720759149,-2.56921826310146,0.0182261431451154,0.0355640726866676,-3.27041568833839
"Vom1r56",-0.471918464699882,-0.985569821516889,-2.5997834913062,0.0170598119634832,0.0335653624907613,-3.2708451664212
"RGD1562381",-0.748386452177946,-0.662672442086129,-2.55656558519465,0.0187305818973384,0.0364105908324204,-3.27088202887718
"LOC100363521",-0.414270616063007,4.49623373220793,-2.59864977478008,0.0171017871502286,0.0336460040390127,-3.27178784263831
"Hdx",-0.483981081763083,-0.968253443532329,-2.59653972207798,0.0171801699874718,0.0337865425490358,-3.27189610764548
"LOC120094818",-0.52905102563905,-0.741293361620423,-2.56345333183817,0.018454374597613,0.0359475838516003,-3.2719689830273
"Robo3",-0.613189174572066,-0.612262266171383,-2.54619382604451,0.0191538435027627,0.0371158126723094,-3.27222493354208
"LOC120100038",-0.523433088895149,-0.880381879669394,-2.58235593646853,0.0177159126471975,0.0346858063070081,-3.27234466945717
"Tor2a",-0.469131482267545,5.60155398410173,-2.59071167105839,0.0173984296006319,0.0341610339810882,-3.27336830161591
"LOC120100092",-0.519064699670701,-0.942952693104498,-2.59211388096009,0.0173456796013617,0.0340667585869205,-3.27341834586012
"LOC120098538",-0.473752761948104,-0.97529233153183,-2.59638299640588,0.0171860054199307,0.0337941130380126,-3.27422814002667
"LOC120097931",-0.476238413413226,-0.933286471015695,-2.58978301714532,0.0174334479742389,0.0342134683632364,-3.27437532750064
"Plac9",-1.19932421951476,1.40807097611669,-2.52438317269462,0.0200733928980342,0.0386762824893397,-3.27494061779345
"Ctif",0.543546312282248,2.26184068449469,2.55020291791212,0.0189891817596239,0.0368354409807376,-3.27543611758623
"LOC102556039",-0.487232289193329,-0.933071125251896,-2.58899734577432,0.017463126505211,0.034265785383589,-3.27558155387406
"Slc5a8",-0.467243420463155,-0.981192881399283,-2.5959651020611,0.0172015741888971,0.0338188652270188,-3.27679347300455
"Spata20",-0.476835495063279,-0.98749435285107,-2.5968345370633,0.017169198078873,0.0337708193617503,-3.27716967674836
"LOC108352328",-0.483879146043227,-0.944692953136212,-2.58995667454724,0.0174268945273447,0.0342071397310798,-3.27762362642967
"LOC120094148",-0.465180936103657,-0.980532363596059,-2.59530764194122,0.0172260949604443,0.0338514299834726,-3.27784821907731
"Vps25",-0.442013311218127,5.86525062488283,-2.58469966929884,0.0176263142280015,0.0345441655208915,-3.27875259759797
"LOC102554693",-0.573627596029269,-0.745681312407717,-2.55917219108948,0.0186255997082834,0.0362334187180175,-3.27886969686736
"Myoz1",-1.4578262789548,-0.365934493789917,-2.5324112434879,0.0197302099477239,0.0380970138069235,-3.27934957671954
"LOC120096946",-0.45969789794366,-0.972476143297772,-2.59317119423914,0.0173060040404883,0.0339947213155939,-3.2793822967142
"Scn5a",-0.531343649833128,-0.801848311377497,-2.56896112382575,0.0182362663547303,0.0355817857660317,-3.27965103178279
"LOC108348835",-0.47518520009261,-0.97769923720595,-2.59392381429004,0.0172778141839987,0.0339452247265607,-3.27975963690921
"Gar1",-0.564361343496492,2.56084433664988,-2.55876858647862,0.0186418187817784,0.0362587530242911,-3.27978761465984
"LOC102552749",-0.468938126958581,-0.975065511703193,-2.59332554907801,0.0173002190520617,0.0339853192044946,-3.28003119147553
"Pcbd2",-0.736684951859059,5.80536286684795,-2.58455067591338,0.0176319973596867,0.03455132416741,-3.28044131806917
"LOC102554661",-0.467198903677325,-0.982530949310085,-2.59421564512121,0.0172668951254837,0.0339257307874791,-3.28060321764288
"Zcrb1",-0.553549274834445,3.2301190135162,-2.57736865955776,0.017908000279667,0.0350256239019705,-3.2810411185713
"LOC120101929",-0.508503345605393,-0.720170806979905,-2.55620749119393,0.0187450476734472,0.0364366298770975,-3.28204091803792
"Shc4",-0.570600372457729,-0.36792641647113,-2.5072842712066,0.0208230777549539,0.0399285947553159,-3.28215989682847
"Mycn",-0.483146188748548,-0.904258001063772,-2.57965964952865,0.0178195193431935,0.0348726077468949,-3.2821745330125
"Tsga10ip",-0.460860888378033,-0.974924329685804,-2.59203431189911,0.0173486688869432,0.0340706634101688,-3.28235576029001
"Arhgap20",-0.462718528049334,-0.93087427446567,-2.58434710234419,0.017639765161619,0.0345645556745087,-3.28282346670697
"LOC102552995",-0.489017475010454,-0.877234675078495,-2.57596237445216,0.0179625174869303,0.0351161077689808,-3.28359782758553
"Snord45a",1.03477025921871,1.75157935741123,2.52910632528365,0.019870816120283,0.038325263868766,-3.28399148995084
"Unc79",-0.469581606118798,-0.981134281836562,-2.59224678911259,0.0173406875317641,0.0340589196361991,-3.28401192118986
"Clk2",0.655736859118587,3.88605988529813,2.58494906612362,0.0176168052170119,0.034527517924318,-3.28437616037276
"LOC120097840",-0.470715364578199,-0.972277706253849,-2.58994836754112,0.0174272079625431,0.0342071397310798,-3.28569679642749
"LOC120101656",-0.460119056074569,-0.970384162354962,-2.58932507060999,0.0174507410027132,0.0342454315450811,-3.28612885233901
"Ap4s1",-0.563488320187532,4.1558795396187,-2.58979716587604,0.0174329139455071,0.0342134683632364,-3.2863636678577
"LOC120101581",-0.479111453785786,-0.969185433412095,-2.58882869736976,0.017469503357514,0.0342743458390288,-3.28695576930581
"LOC102550111",-0.470727598916088,-0.985105710749896,-2.59134243479647,0.0173746821022517,0.0341178127549062,-3.28698471566823
"LOC120101545",-0.459878722434823,-0.970229547150112,-2.58779827306495,0.0175085129421077,0.0343390036000516,-3.28902039125226
"Pigf",-0.513210754897206,2.5559612348945,-2.55345534129676,0.0188565761605877,0.0366136874172433,-3.28957811705902
"LOC120096999",-0.498901068313515,-0.965585665202606,-2.58702222955043,0.0175379463940127,0.0343808805698881,-3.28958596657119
